Country,Code,Year,Women Political Empowerment (Central Estimate),Electoral Democracy (Central Estimate),Region
Europe (population-weighted),,1989,0.7137623,0.52547187,Europe (population-weighted)
Europe (population-weighted),,1990,0.76729375,0.6388649,Europe (population-weighted)
Europe (population-weighted),,1991,0.7670262,0.6634811,Europe (population-weighted)
Europe (population-weighted),,1992,0.80359274,0.7273599,Europe (population-weighted)
Europe (population-weighted),,1993,0.8035365,0.72635174,Europe (population-weighted)
Europe (population-weighted),,1994,0.81112283,0.7275622,Europe (population-weighted)
Europe (population-weighted),,1995,0.824655,0.72706884,Europe (population-weighted)
Europe (population-weighted),,1996,0.82729506,0.7256561,Europe (population-weighted)
Europe (population-weighted),,1997,0.8332645,0.7251389,Europe (population-weighted)
Europe (population-weighted),,1998,0.84036475,0.7208466,Europe (population-weighted)
Europe (population-weighted),,1999,0.8402626,0.7240472,Europe (population-weighted)
Europe (population-weighted),,2000,0.8391724,0.7136128,Europe (population-weighted)
Europe (population-weighted),,2001,0.83859843,0.7099842,Europe (population-weighted)
Europe (population-weighted),,2002,0.84097475,0.70767945,Europe (population-weighted)
Europe (population-weighted),,2003,0.8410854,0.7072215,Europe (population-weighted)
Europe (population-weighted),,2004,0.8480697,0.70382625,Europe (population-weighted)
Europe (population-weighted),,2005,0.850276,0.7107226,Europe (population-weighted)
Europe (population-weighted),,2006,0.8614565,0.7206394,Europe (population-weighted)
Europe (population-weighted),,2007,0.8629863,0.72342783,Europe (population-weighted)
Europe (population-weighted),,2008,0.8650663,0.7247989,Europe (population-weighted)
Europe (population-weighted),,2009,0.86622274,0.7274145,Europe (population-weighted)
Europe (population-weighted),,2010,0.8635753,0.7203032,Europe (population-weighted)
Europe (population-weighted),,2011,0.867063,0.7189893,Europe (population-weighted)
Europe (population-weighted),,2012,0.8678221,0.71571434,Europe (population-weighted)
Europe (population-weighted),,2013,0.8678213,0.7091017,Europe (population-weighted)
Europe (population-weighted),,2014,0.8664294,0.7026775,Europe (population-weighted)
Europe (population-weighted),,2015,0.86739194,0.6997481,Europe (population-weighted)
Europe (population-weighted),,2016,0.86669064,0.69214547,Europe (population-weighted)
Europe (population-weighted),,2017,0.86720026,0.6879166,Europe (population-weighted)
Europe (population-weighted),,2018,0.8662441,0.6869934,Europe (population-weighted)
Europe (population-weighted),,2019,0.8635513,0.69115496,Europe (population-weighted)
Europe (population-weighted),,2020,0.8628808,0.68815845,Europe (population-weighted)
Europe (population-weighted),,2021,0.86321765,0.68016154,Europe (population-weighted)
Europe (population-weighted),,2022,0.8585647,0.6615758,Europe (population-weighted)
Europe (population-weighted),,2023,0.83838606,0.65519994,Europe (population-weighted)
Europe (population-weighted),,2024,0.82378703,0.64959115,Europe (population-weighted)
North America,,1841,0.14,0.1551,North America
North America,,1842,0.14,0.16833334,North America
North America,,1843,0.14,0.17822222,North America
North America,,1844,0.181,0.1717,North America
North America,,1845,0.183,0.163,North America
North America,,1846,0.183,0.1589091,North America
North America,,1847,0.1805,0.1575,North America
North America,,1848,0.1625,0.15336363,North America
North America,,1849,0.1625,0.1614,North America
North America,,1850,0.1625,0.1598889,North America
North America,,1851,0.1625,0.1615,North America
North America,,1852,0.1625,0.15781818,North America
North America,,1853,0.1625,0.1591,North America
North America,,1854,0.1625,0.1621,North America
North America,,1855,0.1625,0.1617,North America
North America,,1856,0.1625,0.156,North America
North America,,1857,0.1625,0.1548,North America
North America,,1858,0.1625,0.1509091,North America
North America,,1859,0.1625,0.153,North America
North America,,1860,0.1805,0.1593,North America
North America,,1861,0.1805,0.1607,North America
North America,,1862,0.1805,0.1613,North America
North America,,1863,0.1805,0.15136364,North America
North America,,1864,0.1805,0.15245454,North America
North America,,1865,0.18433334,0.15963636,North America
North America,,1866,0.18433334,0.17054546,North America
North America,,1867,0.1805,0.17945454,North America
North America,,1868,0.17899999,0.18336363,North America
North America,,1869,0.17899999,0.17981818,North America
North America,,1870,0.17899999,0.1875,North America
North America,,1871,0.17899999,0.175,North America
North America,,1872,0.17300001,0.1863,North America
North America,,1873,0.17300001,0.1856,North America
North America,,1874,0.17300001,0.1936,North America
North America,,1875,0.17300001,0.1933,North America
North America,,1876,0.17300001,0.18345454,North America
North America,,1877,0.17300001,0.1768,North America
North America,,1878,0.17300001,0.1847,North America
North America,,1879,0.1805,0.1861,North America
North America,,1880,0.1805,0.1926,North America
North America,,1881,0.1805,0.2007,North America
North America,,1882,0.1805,0.1997,North America
North America,,1883,0.1805,0.2015,North America
North America,,1884,0.1805,0.195,North America
North America,,1885,0.1805,0.17627272,North America
North America,,1886,0.1805,0.18789999,North America
North America,,1887,0.204,0.1984,North America
North America,,1888,0.204,0.1986,North America
North America,,1889,0.199,0.202,North America
North America,,1890,0.22,0.19245455,North America
North America,,1891,0.22,0.19918182,North America
North America,,1892,0.22,0.2066,North America
North America,,1893,0.22,0.2046,North America
North America,,1894,0.22,0.1946,North America
North America,,1895,0.181,0.2023,North America
North America,,1896,0.177,0.2001,North America
North America,,1897,0.177,0.2066,North America
North America,,1898,0.285,0.20369999,North America
North America,,1899,0.337,0.2059,North America
North America,,1900,0.24871428,0.20053846,North America
North America,,1901,0.24192308,0.20161538,North America
North America,,1902,0.24785714,0.20653845,North America
North America,,1903,0.25653332,0.1972,North America
North America,,1904,0.25653332,0.20693333,North America
North America,,1905,0.25653332,0.20671429,North America
North America,,1906,0.25653332,0.205,North America
North America,,1907,0.25653332,0.1946,North America
North America,,1908,0.25646666,0.19253333,North America
North America,,1909,0.25646666,0.20380001,North America
North America,,1910,0.25546667,0.20586666,North America
North America,,1911,0.25753334,0.20753333,North America
North America,,1912,0.25726667,0.2148,North America
North America,,1913,0.2574,0.21513334,North America
North America,,1914,0.2574,0.21533333,North America
North America,,1915,0.25766668,0.21886666,North America
North America,,1916,0.2564,0.216,North America
North America,,1917,0.26506665,0.21046667,North America
North America,,1918,0.26613334,0.20593333,North America
North America,,1919,0.26886666,0.2094,North America
North America,,1920,0.27586666,0.21993333,North America
North America,,1921,0.27706668,0.23578572,North America
North America,,1922,0.27706668,0.24078572,North America
North America,,1923,0.2768,0.2425,North America
North America,,1924,0.27793333,0.24714285,North America
North America,,1925,0.28173333,0.2602143,North America
North America,,1926,0.28553334,0.25685716,North America
North America,,1927,0.28566667,0.25835714,North America
North America,,1928,0.286,0.25771427,North America
North America,,1929,0.287,0.25614285,North America
North America,,1930,0.2858,0.24842857,North America
North America,,1931,0.28513333,0.24792857,North America
North America,,1932,0.28653333,0.2395,North America
North America,,1933,0.28786665,0.241,North America
North America,,1934,0.29706666,0.24057142,North America
North America,,1935,0.29893333,0.243,North America
North America,,1936,0.29793334,0.25357142,North America
North America,,1937,0.29866666,0.2557857,North America
North America,,1938,0.298,0.25878572,North America
North America,,1939,0.3006,0.25814286,North America
North America,,1940,0.31013334,0.2627143,North America
North America,,1941,0.31406668,0.2632143,North America
North America,,1942,0.30142856,0.26221427,North America
North America,,1943,0.30121428,0.26421428,North America
North America,,1944,0.3052143,0.27385715,North America
North America,,1945,0.3277143,0.27933332,North America
North America,,1946,0.33007693,0.29113334,North America
North America,,1947,0.34338462,0.2966,North America
North America,,1948,0.34384614,0.2946,North America
North America,,1949,0.35353845,0.29566666,North America
North America,,1950,0.38169232,0.31766668,North America
North America,,1951,0.36158332,0.32933334,North America
North America,,1952,0.362,0.3276,North America
North America,,1953,0.36783335,0.34273332,North America
North America,,1954,0.37441668,0.34506667,North America
North America,,1955,0.36958334,0.34053335,North America
North America,,1956,0.37358335,0.34946665,North America
North America,,1957,0.37533334,0.35706666,North America
North America,,1958,0.37133333,0.36193335,North America
North America,,1959,0.3715,0.35293335,North America
North America,,1960,0.37083334,0.36086667,North America
North America,,1961,0.37266666,0.35933334,North America
North America,,1962,0.3903077,0.37066668,North America
North America,,1963,0.3996923,0.3844,North America
North America,,1964,0.3883846,0.36413333,North America
North America,,1965,0.3906923,0.363,North America
North America,,1966,0.43135715,0.3766,North America
North America,,1967,0.44786668,0.38626668,North America
North America,,1968,0.44513333,0.37793332,North America
North America,,1969,0.4474,0.371,North America
North America,,1970,0.46333334,0.37453333,North America
North America,,1971,0.46466666,0.38133332,North America
North America,,1972,0.46333334,0.38126668,North America
North America,,1973,0.4718,0.37626666,North America
North America,,1974,0.4788,0.376,North America
North America,,1975,0.48453334,0.38153332,North America
North America,,1976,0.4912,0.38606668,North America
North America,,1977,0.49986666,0.39053333,North America
North America,,1978,0.50406665,0.3988,North America
North America,,1979,0.5186667,0.40533334,North America
North America,,1980,0.555,0.41166666,North America
North America,,1981,0.56626666,0.41193333,North America
North America,,1982,0.56493336,0.42573333,North America
North America,,1983,0.565,0.42733333,North America
North America,,1984,0.57226664,0.43906668,North America
North America,,1985,0.58133334,0.45453334,North America
North America,,1986,0.5984667,0.46673334,North America
North America,,1987,0.612,0.47533333,North America
North America,,1988,0.6193333,0.48246667,North America
North America,,1989,0.622,0.4848,North America
North America,,1990,0.66326666,0.52886665,North America
North America,,1991,0.6702667,0.55873334,North America
North America,,1992,0.67593336,0.556,North America
North America,,1993,0.685,0.5710667,North America
North America,,1994,0.7044,0.58666664,North America
North America,,1995,0.71133333,0.5991333,North America
North America,,1996,0.7154,0.6154,North America
North America,,1997,0.72513336,0.62486666,North America
North America,,1998,0.7248,0.63053334,North America
North America,,1999,0.72366667,0.63093334,North America
North America,,2000,0.73373336,0.6426,North America
North America,,2001,0.7377333,0.6378667,North America
North America,,2002,0.7396,0.64273334,North America
North America,,2003,0.74273336,0.64926666,North America
North America,,2004,0.74480003,0.63913333,North America
North America,,2005,0.75133336,0.63806665,North America
North America,,2006,0.7532,0.6419333,North America
North America,,2007,0.7622,0.6410667,North America
North America,,2008,0.762,0.6428667,North America
North America,,2009,0.75913334,0.64426666,North America
North America,,2010,0.7652,0.6426667,North America
North America,,2011,0.7694,0.64026666,North America
North America,,2012,0.7726667,0.63633335,North America
North America,,2013,0.77846664,0.6296,North America
North America,,2014,0.7809333,0.6326,North America
North America,,2015,0.781,0.63353336,North America
North America,,2016,0.7822667,0.63373333,North America
North America,,2017,0.78213334,0.6257333,North America
North America,,2018,0.7776,0.6162,North America
North America,,2019,0.7824,0.6157333,North America
North America,,2020,0.77613336,0.6138667,North America
North America,,2021,0.77306664,0.6002,North America
North America,,2022,0.7612,0.5908,North America
North America,,2023,0.7560667,0.5883333,North America
North America,,2024,0.758,0.5898,North America
North America (population-weighted),,1900,0.28634998,0.3582648,North America (population-weighted)
North America (population-weighted),,1901,0.28085494,0.359057,North America (population-weighted)
North America (population-weighted),,1902,0.2865089,0.3607007,North America (population-weighted)
North America (population-weighted),,1903,0.2877587,0.36252233,North America (population-weighted)
North America (population-weighted),,1904,0.2879702,0.36314553,North America (population-weighted)
North America (population-weighted),,1905,0.2881809,0.36463088,North America (population-weighted)
North America (population-weighted),,1906,0.2883908,0.36559242,North America (population-weighted)
North America (population-weighted),,1907,0.2885999,0.36327636,North America (population-weighted)
North America (population-weighted),,1908,0.28875193,0.3635763,North America (population-weighted)
North America (population-weighted),,1909,0.28896737,0.36855233,North America (population-weighted)
North America (population-weighted),,1910,0.28944123,0.3703062,North America (population-weighted)
North America (population-weighted),,1911,0.29054272,0.37262577,North America (population-weighted)
North America (population-weighted),,1912,0.29228932,0.3797289,North America (population-weighted)
North America (population-weighted),,1913,0.29743233,0.37414414,North America (population-weighted)
North America (population-weighted),,1914,0.29765677,0.36709407,North America (population-weighted)
North America (population-weighted),,1915,0.29789075,0.36813137,North America (population-weighted)
North America (population-weighted),,1916,0.29850024,0.36822328,North America (population-weighted)
North America (population-weighted),,1917,0.28935555,0.36751416,North America (population-weighted)
North America (population-weighted),,1918,0.29230925,0.36579385,North America (population-weighted)
North America (population-weighted),,1919,0.2949179,0.37512574,North America (population-weighted)
North America (population-weighted),,1920,0.35487074,0.4477184,North America (population-weighted)
North America (population-weighted),,1921,0.36364195,0.4514811,North America (population-weighted)
North America (population-weighted),,1922,0.36369878,0.4576656,North America (population-weighted)
North America (population-weighted),,1923,0.36361697,0.4680197,North America (population-weighted)
North America (population-weighted),,1924,0.3646772,0.46818283,North America (population-weighted)
North America (population-weighted),,1925,0.36491644,0.46846923,North America (population-weighted)
North America (population-weighted),,1926,0.3662095,0.47022378,North America (population-weighted)
North America (population-weighted),,1927,0.3662389,0.4710474,North America (population-weighted)
North America (population-weighted),,1928,0.36627394,0.4707564,North America (population-weighted)
North America (population-weighted),,1929,0.36853406,0.46882218,North America (population-weighted)
North America (population-weighted),,1930,0.3701725,0.46915013,North America (population-weighted)
North America (population-weighted),,1931,0.3694132,0.48046792,North America (population-weighted)
North America (population-weighted),,1932,0.37357745,0.48163307,North America (population-weighted)
North America (population-weighted),,1933,0.3785202,0.4767488,North America (population-weighted)
North America (population-weighted),,1934,0.3829696,0.47630486,North America (population-weighted)
North America (population-weighted),,1935,0.38625497,0.48612964,North America (population-weighted)
North America (population-weighted),,1936,0.37508816,0.48917994,North America (population-weighted)
North America (population-weighted),,1937,0.3748899,0.4879436,North America (population-weighted)
North America (population-weighted),,1938,0.37459308,0.4895205,North America (population-weighted)
North America (population-weighted),,1939,0.37586462,0.48799613,North America (population-weighted)
North America (population-weighted),,1940,0.39811438,0.49551645,North America (population-weighted)
North America (population-weighted),,1941,0.4047343,0.4909486,North America (population-weighted)
North America (population-weighted),,1942,0.40019265,0.47784078,North America (population-weighted)
North America (population-weighted),,1943,0.39752924,0.47525355,North America (population-weighted)
North America (population-weighted),,1944,0.3976061,0.47616416,North America (population-weighted)
North America (population-weighted),,1945,0.4228703,0.48940954,North America (population-weighted)
North America (population-weighted),,1946,0.43296888,0.5239648,North America (population-weighted)
North America (population-weighted),,1947,0.43855324,0.5268063,North America (population-weighted)
North America (population-weighted),,1948,0.43431148,0.5201498,North America (population-weighted)
North America (population-weighted),,1949,0.4344329,0.5063649,North America (population-weighted)
North America (population-weighted),,1950,0.44478676,0.51353014,North America (population-weighted)
North America (population-weighted),,1951,0.44389805,0.5330258,North America (population-weighted)
North America (population-weighted),,1952,0.44604114,0.528283,North America (population-weighted)
North America (population-weighted),,1953,0.44586778,0.52800804,North America (population-weighted)
North America (population-weighted),,1954,0.45160994,0.53016436,North America (population-weighted)
North America (population-weighted),,1955,0.4550208,0.5273403,North America (population-weighted)
North America (population-weighted),,1956,0.46066284,0.53030294,North America (population-weighted)
North America (population-weighted),,1957,0.46650472,0.5304122,North America (population-weighted)
North America (population-weighted),,1958,0.46534145,0.53751737,North America (population-weighted)
North America (population-weighted),,1959,0.46512538,0.53256994,North America (population-weighted)
North America (population-weighted),,1960,0.486219,0.545958,North America (population-weighted)
North America (population-weighted),,1961,0.4858243,0.5559835,North America (population-weighted)
North America (population-weighted),,1962,0.48919347,0.5582533,North America (population-weighted)
North America (population-weighted),,1963,0.49106804,0.5691517,North America (population-weighted)
North America (population-weighted),,1964,0.49642608,0.56583625,North America (population-weighted)
North America (population-weighted),,1965,0.49952912,0.5644263,North America (population-weighted)
North America (population-weighted),,1966,0.5129968,0.57602984,North America (population-weighted)
North America (population-weighted),,1967,0.51663256,0.58302563,North America (population-weighted)
North America (population-weighted),,1968,0.52361697,0.5793855,North America (population-weighted)
North America (population-weighted),,1969,0.54304373,0.57397395,North America (population-weighted)
North America (population-weighted),,1970,0.578912,0.5880934,North America (population-weighted)
North America (population-weighted),,1971,0.58280665,0.59327596,North America (population-weighted)
North America (population-weighted),,1972,0.58845323,0.5981341,North America (population-weighted)
North America (population-weighted),,1973,0.59631014,0.60882235,North America (population-weighted)
North America (population-weighted),,1974,0.6048299,0.60980046,North America (population-weighted)
North America (population-weighted),,1975,0.6259444,0.6238403,North America (population-weighted)
North America (population-weighted),,1976,0.63817984,0.6300629,North America (population-weighted)
North America (population-weighted),,1977,0.64194137,0.6525167,North America (population-weighted)
North America (population-weighted),,1978,0.6399593,0.65876496,North America (population-weighted)
North America (population-weighted),,1979,0.64918375,0.6594137,North America (population-weighted)
North America (population-weighted),,1980,0.6978525,0.6676846,North America (population-weighted)
North America (population-weighted),,1981,0.6988107,0.6742429,North America (population-weighted)
North America (population-weighted),,1982,0.70660555,0.67652833,North America (population-weighted)
North America (population-weighted),,1983,0.70722264,0.6770485,North America (population-weighted)
North America (population-weighted),,1984,0.70928574,0.67819023,North America (population-weighted)
North America (population-weighted),,1985,0.71627694,0.6799453,North America (population-weighted)
North America (population-weighted),,1986,0.7222221,0.682766,North America (population-weighted)
North America (population-weighted),,1987,0.7240083,0.6840168,North America (population-weighted)
North America (population-weighted),,1988,0.72976375,0.68749803,North America (population-weighted)
North America (population-weighted),,1989,0.73321885,0.6914779,North America (population-weighted)
North America (population-weighted),,1990,0.7454851,0.7024811,North America (population-weighted)
North America (population-weighted),,1991,0.7413886,0.7097678,North America (population-weighted)
North America (population-weighted),,1992,0.75269294,0.71456534,North America (population-weighted)
North America (population-weighted),,1993,0.76188403,0.71835256,North America (population-weighted)
North America (population-weighted),,1994,0.78863996,0.72562796,North America (population-weighted)
North America (population-weighted),,1995,0.7914972,0.72998595,North America (population-weighted)
North America (population-weighted),,1996,0.79293424,0.73878443,North America (population-weighted)
North America (population-weighted),,1997,0.79516125,0.7494757,North America (population-weighted)
North America (population-weighted),,1998,0.7979941,0.7587604,North America (population-weighted)
North America (population-weighted),,1999,0.7993319,0.76112443,North America (population-weighted)
North America (population-weighted),,2000,0.8116125,0.7743457,North America (population-weighted)
North America (population-weighted),,2001,0.81155604,0.7488223,North America (population-weighted)
North America (population-weighted),,2002,0.81131965,0.75387913,North America (population-weighted)
North America (population-weighted),,2003,0.8166523,0.7756336,North America (population-weighted)
North America (population-weighted),,2004,0.82431996,0.77670574,North America (population-weighted)
North America (population-weighted),,2005,0.82549155,0.7756381,North America (population-weighted)
North America (population-weighted),,2006,0.8264032,0.77287555,North America (population-weighted)
North America (population-weighted),,2007,0.82915056,0.7836936,North America (population-weighted)
North America (population-weighted),,2008,0.8304977,0.78524405,North America (population-weighted)
North America (population-weighted),,2009,0.8367671,0.78908336,North America (population-weighted)
North America (population-weighted),,2010,0.83795494,0.79074913,North America (population-weighted)
North America (population-weighted),,2011,0.83900595,0.7879466,North America (population-weighted)
North America (population-weighted),,2012,0.8421501,0.7840369,North America (population-weighted)
North America (population-weighted),,2013,0.8467911,0.7794654,North America (population-weighted)
North America (population-weighted),,2014,0.84619474,0.7780725,North America (population-weighted)
North America (population-weighted),,2015,0.8457993,0.7818082,North America (population-weighted)
North America (population-weighted),,2016,0.84291357,0.7762331,North America (population-weighted)
North America (population-weighted),,2017,0.8430633,0.7402732,North America (population-weighted)
North America (population-weighted),,2018,0.8522315,0.74398893,North America (population-weighted)
North America (population-weighted),,2019,0.8525715,0.74013585,North America (population-weighted)
North America (population-weighted),,2020,0.852914,0.73238516,North America (population-weighted)
North America (population-weighted),,2021,0.8481638,0.72761214,North America (population-weighted)
North America (population-weighted),,2022,0.8427855,0.7235407,North America (population-weighted)
North America (population-weighted),,2023,0.8414827,0.7232808,North America (population-weighted)
North America (population-weighted),,2024,0.8267059,0.71446675,North America (population-weighted)
Oceania,,1900,0.32275,0.29466668,Oceania
Oceania,,1901,0.3438,0.30033332,Oceania
Oceania,,1902,0.3484,0.3185,Oceania
Oceania,,1903,0.342,0.31966668,Oceania
Oceania,,1904,0.3416,0.3216667,Oceania
Oceania,,1905,0.3438,0.33,Oceania
Oceania,,1906,0.36683333,0.32983333,Oceania
Oceania,,1907,0.36683333,0.3305,Oceania
Oceania,,1908,0.36783332,0.3325,Oceania
Oceania,,1909,0.36783332,0.333,Oceania
Oceania,,1910,0.3675,0.33166668,Oceania
Oceania,,1911,0.3675,0.332,Oceania
Oceania,,1912,0.36666667,0.329,Oceania
Oceania,,1913,0.36783335,0.32916665,Oceania
Oceania,,1914,0.36466667,0.323,Oceania
Oceania,,1915,0.36383334,0.31966668,Oceania
Oceania,,1916,0.36383334,0.31800002,Oceania
Oceania,,1917,0.36383334,0.31383333,Oceania
Oceania,,1918,0.36383334,0.317,Oceania
Oceania,,1919,0.36733332,0.32783332,Oceania
Oceania,,1920,0.37516665,0.33566666,Oceania
Oceania,,1921,0.3765,0.33516666,Oceania
Oceania,,1922,0.37616667,0.33583334,Oceania
Oceania,,1923,0.37566668,0.336,Oceania
Oceania,,1924,0.37566668,0.336,Oceania
Oceania,,1925,0.37566668,0.336,Oceania
Oceania,,1926,0.37583333,0.336,Oceania
Oceania,,1927,0.38283333,0.336,Oceania
Oceania,,1928,0.38383332,0.336,Oceania
Oceania,,1929,0.38383332,0.33516666,Oceania
Oceania,,1930,0.38483334,0.33766666,Oceania
Oceania,,1931,0.38483334,0.33766666,Oceania
Oceania,,1932,0.38466668,0.33633333,Oceania
Oceania,,1933,0.38666666,0.338,Oceania
Oceania,,1934,0.38916665,0.338,Oceania
Oceania,,1935,0.388,0.33633333,Oceania
Oceania,,1936,0.388,0.3355,Oceania
Oceania,,1937,0.388,0.3355,Oceania
Oceania,,1938,0.38733333,0.33466667,Oceania
Oceania,,1939,0.3885,0.3265,Oceania
Oceania,,1940,0.389,0.32066667,Oceania
Oceania,,1941,0.3885,0.3215,Oceania
Oceania,,1942,0.3885,0.3265,Oceania
Oceania,,1943,0.38966668,0.3265,Oceania
Oceania,,1944,0.38833332,0.32633334,Oceania
Oceania,,1945,0.388,0.32616666,Oceania
Oceania,,1946,0.39699998,0.34083334,Oceania
Oceania,,1947,0.40033334,0.3425,Oceania
Oceania,,1948,0.40216666,0.3425,Oceania
Oceania,,1949,0.40183333,0.34266666,Oceania
Oceania,,1950,0.414,0.34166667,Oceania
Oceania,,1951,0.41933334,0.34916666,Oceania
Oceania,,1952,0.42033333,0.354,Oceania
Oceania,,1953,0.42033333,0.35533333,Oceania
Oceania,,1954,0.42183334,0.35766667,Oceania
Oceania,,1955,0.42183334,0.36049998,Oceania
Oceania,,1956,0.42166668,0.36083332,Oceania
Oceania,,1957,0.42316666,0.36116666,Oceania
Oceania,,1958,0.42316666,0.36216667,Oceania
Oceania,,1959,0.42316666,0.36283332,Oceania
Oceania,,1960,0.43116668,0.37633333,Oceania
Oceania,,1961,0.43283334,0.37816668,Oceania
Oceania,,1962,0.4325,0.37816668,Oceania
Oceania,,1963,0.4335,0.39066666,Oceania
Oceania,,1964,0.43566668,0.423,Oceania
Oceania,,1965,0.43566668,0.42766666,Oceania
Oceania,,1966,0.4495,0.42933333,Oceania
Oceania,,1967,0.4525,0.4328333,Oceania
Oceania,,1968,0.4545,0.46133333,Oceania
Oceania,,1969,0.452,0.46133333,Oceania
Oceania,,1970,0.4994,0.488,Oceania
Oceania,,1971,0.49879998,0.49066666,Oceania
Oceania,,1972,0.51016665,0.49666667,Oceania
Oceania,,1973,0.51,0.5395,Oceania
Oceania,,1974,0.5145,0.5423333,Oceania
Oceania,,1975,0.5516667,0.5683333,Oceania
Oceania,,1976,0.5528333,0.58133334,Oceania
Oceania,,1977,0.55883336,0.58133334,Oceania
Oceania,,1978,0.561,0.6218333,Oceania
Oceania,,1979,0.57383335,0.6365,Oceania
Oceania,,1980,0.591,0.67833334,Oceania
Oceania,,1981,0.6,0.6778333,Oceania
Oceania,,1982,0.5988333,0.68016666,Oceania
Oceania,,1983,0.6063333,0.6785,Oceania
Oceania,,1984,0.612,0.6781667,Oceania
Oceania,,1985,0.6113333,0.6803333,Oceania
Oceania,,1986,0.6166667,0.6803333,Oceania
Oceania,,1987,0.61766666,0.63983333,Oceania
Oceania,,1988,0.6195,0.6225,Oceania
Oceania,,1989,0.6195,0.62083334,Oceania
Oceania,,1990,0.6296667,0.6243333,Oceania
Oceania,,1991,0.6271667,0.6228333,Oceania
Oceania,,1992,0.62733334,0.6383333,Oceania
Oceania,,1993,0.6421667,0.65933335,Oceania
Oceania,,1994,0.64533335,0.6575,Oceania
Oceania,,1995,0.645,0.65716666,Oceania
Oceania,,1996,0.64966667,0.6583333,Oceania
Oceania,,1997,0.6538333,0.6626667,Oceania
Oceania,,1998,0.6536667,0.6613333,Oceania
Oceania,,1999,0.65933335,0.66,Oceania
Oceania,,2000,0.64916664,0.6005,Oceania
Oceania,,2001,0.6501667,0.57166666,Oceania
Oceania,,2002,0.66033334,0.61866665,Oceania
Oceania,,2003,0.66,0.6545,Oceania
Oceania,,2004,0.6633333,0.6565,Oceania
Oceania,,2005,0.67766666,0.65533334,Oceania
Oceania,,2006,0.6651667,0.6245,Oceania
Oceania,,2007,0.65716666,0.59066665,Oceania
Oceania,,2008,0.6576667,0.5938333,Oceania
Oceania,,2009,0.65683335,0.60866666,Oceania
Oceania,,2010,0.6613333,0.6116667,Oceania
Oceania,,2011,0.661,0.61366665,Oceania
Oceania,,2012,0.6648333,0.6131667,Oceania
Oceania,,2013,0.6641667,0.60616666,Oceania
Oceania,,2014,0.669,0.61466664,Oceania
Oceania,,2015,0.6935,0.65083337,Oceania
Oceania,,2016,0.6946667,0.65933335,Oceania
Oceania,,2017,0.68483335,0.6633333,Oceania
Oceania,,2018,0.685,0.66433334,Oceania
Oceania,,2019,0.6893333,0.6601667,Oceania
Oceania,,2020,0.69766665,0.6623333,Oceania
Oceania,,2021,0.69616663,0.6616667,Oceania
Oceania,,2022,0.7155,0.669,Oceania
Oceania,,2023,0.7255,0.6925,Oceania
Oceania,,2024,0.72433335,0.693,Oceania
Oceania (population-weighted),,1901,0.40059742,0.5602819,Oceania (population-weighted)
Oceania (population-weighted),,1902,0.41394943,0.632946,Oceania (population-weighted)
Oceania (population-weighted),,1903,0.3939037,0.637919,Oceania (population-weighted)
Oceania (population-weighted),,1904,0.39448136,0.6471764,Oceania (population-weighted)
Oceania (population-weighted),,1905,0.40255466,0.6498135,Oceania (population-weighted)
Oceania (population-weighted),,1906,0.40835392,0.65133274,Oceania (population-weighted)
Oceania (population-weighted),,1907,0.4091946,0.65533316,Oceania (population-weighted)
Oceania (population-weighted),,1908,0.4109641,0.65696996,Oceania (population-weighted)
Oceania (population-weighted),,1909,0.41210568,0.6591741,Oceania (population-weighted)
Oceania (population-weighted),,1910,0.41347072,0.6568175,Oceania (population-weighted)
Oceania (population-weighted),,1911,0.41512632,0.6605909,Oceania (population-weighted)
Oceania (population-weighted),,1912,0.41620368,0.66295487,Oceania (population-weighted)
Oceania (population-weighted),,1913,0.41941676,0.66744184,Oceania (population-weighted)
Oceania (population-weighted),,1914,0.41986656,0.65422255,Oceania (population-weighted)
Oceania (population-weighted),,1915,0.4183208,0.6507229,Oceania (population-weighted)
Oceania (population-weighted),,1916,0.42008406,0.6478544,Oceania (population-weighted)
Oceania (population-weighted),,1917,0.4217573,0.63768977,Oceania (population-weighted)
Oceania (population-weighted),,1918,0.42337984,0.65463704,Oceania (population-weighted)
Oceania (population-weighted),,1919,0.42822242,0.68315077,Oceania (population-weighted)
Oceania (population-weighted),,1920,0.43541503,0.7122526,Oceania (population-weighted)
Oceania (population-weighted),,1921,0.43761906,0.7140536,Oceania (population-weighted)
Oceania (population-weighted),,1922,0.43792608,0.71650755,Oceania (population-weighted)
Oceania (population-weighted),,1923,0.43785256,0.7183823,Oceania (population-weighted)
Oceania (population-weighted),,1924,0.43826604,0.71963656,Oceania (population-weighted)
Oceania (population-weighted),,1925,0.4386652,0.72029227,Oceania (population-weighted)
Oceania (population-weighted),,1926,0.43921915,0.7210448,Oceania (population-weighted)
Oceania (population-weighted),,1927,0.46985757,0.7221584,Oceania (population-weighted)
Oceania (population-weighted),,1928,0.47128212,0.7232303,Oceania (population-weighted)
Oceania (population-weighted),,1929,0.47140685,0.72298485,Oceania (population-weighted)
Oceania (population-weighted),,1930,0.47557837,0.725946,Oceania (population-weighted)
Oceania (population-weighted),,1931,0.47512627,0.72518194,Oceania (population-weighted)
Oceania (population-weighted),,1932,0.47421405,0.72176534,Oceania (population-weighted)
